Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Tripos,Tripos_furca,Tripos_fusus,Tripos_lineatus,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Prorocentrum_dentatum,Chrysochromulina,Chrysochromulina_lanceolata,Copepod_nauplii,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Kryptoperidinium_triquetrum,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_debris,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Acantharia,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Pelagostrobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnina,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Paratontonia_gracillima,Trichodesmium,Vicicitus_globosus,Warnowia,Amoeba,bead,bubble,camera_spot,Ciliophora,coccolithophorid,Cryptophyta,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,flagellate,flagellate_morphotype1,flagellate_morphotype3,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,Bacillariophyceae_morphotype1,unknown2,zooplankton
0,0,1,0,0,0,0,0,291,0,1,0,2,0,0,0,0,0,0,23,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,2,0,0,5,0,0,7,86,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,232,0,5,18,0,3,0,21,0,1,0,1,0,0,0,0,0,9,14,3,1,0,0,1,0,0,1,0,17,0,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,23,0,6,0,1,0,0,0,0,0,0,0,11,11,0,2,4,12,47,162,274,0,6,1,2,0,9,4187,31,0,1,0,0,0,9,0,0
1,0,0,2,1,0,0,0,279,2,2,0,3,0,0,0,0,0,1,30,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0,3,0,9,0,0,7,64,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,4,1,0,245,0,1,20,0,3,0,20,0,0,0,0,0,0,0,1,0,9,11,6,0,0,0,3,0,1,0,1,15,0,11,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,3,3,17,0,3,0,2,0,0,1,0,0,0,0,8,11,0,1,6,15,46,189,293,0,3,1,1,0,5,4355,24,2,0,0,0,0,2,0,0
1,0,0,1,0,0,0,0,301,2,1,0,5,0,0,1,0,0,1,21,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,1,0,7,0,0,7,77,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,210,0,4,11,0,4,0,27,2,0,0,0,2,0,1,1,0,4,10,2,0,1,0,1,0,0,0,1,9,0,16,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,11,0,6,0,1,0,0,0,0,0,0,0,8,8,0,1,6,7,32,208,284,1,4,0,2,0,8,4361,39,0,0,0,0,0,7,0,0
0,0,0,0,0,0,1,0,267,1,4,0,3,0,1,0,0,1,0,18,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,4,0,0,2,60,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,169,0,1,9,0,1,0,16,1,0,0,0,1,0,1,0,0,5,16,5,0,2,0,0,0,0,0,1,8,1,12,0,0,0,1,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,17,0,8,0,3,0,0,0,0,0,0,0,6,7,0,1,1,7,34,169,209,0,1,0,0,0,3,4795,37,1,0,0,0,0,8,0,0
3,0,0,0,1,1,1,0,249,0,2,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,153,0,2,8,0,0,1,8,3,0,0,2,0,0,2,1,0,4,16,3,0,1,0,0,0,0,0,1,6,0,18,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,7,0,1,0,0,0,0,0,0,0,2,7,0,2,1,11,39,138,170,0,2,0,4,0,7,5139,62,0,1,0,0,0,8,0,0
3,0,0,0,0,0,1,0,252,0,1,0,4,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109,0,0,4,0,1,0,6,2,1,0,0,1,0,0,0,0,8,11,3,0,2,0,1,0,1,0,0,2,1,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,5,6,0,1,1,4,41,173,96,0,2,0,2,1,5,5147,65,0,1,0,0,0,3,0,0
0,0,0,0,1,0,1,0,249,0,1,0,5,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,8,0,1,0,5,0,0,4,21,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,100,0,1,4,0,0,0,12,0,0,0,1,0,0,2,0,0,5,20,2,0,0,0,1,0,0,0,0,2,0,15,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,0,0,5,1,0,0,0,4,32,166,101,0,2,0,2,0,7,5124,63,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,224,1,0,0,2,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,6,0,0,1,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90,0,2,3,0,1,0,15,1,0,0,0,0,0,0,0,0,6,12,1,0,0,0,2,0,0,0,0,5,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,0,4,8,0,1,1,5,22,163,104,0,6,0,5,0,10,5199,66,2,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,232,0,0,0,4,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,6,0,2,0,3,0,0,2,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,118,1,0,4,0,1,0,16,1,1,0,0,0,0,1,0,0,6,18,3,0,1,0,0,0,0,0,1,7,1,7,1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,0,7,3,0,2,0,9,18,149,120,0,5,0,1,0,1,5084,50,0,0,0,0,0,3,0,0
1,0,0,0,1,1,0,0,252,0,1,0,3,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,5,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,105,0,0,7,0,2,0,19,0,0,0,0,0,0,1,0,0,8,14,1,1,1,0,0,0,0,0,0,11,0,15,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,2,0,0,1,0,0,0,0,4,12,0,0,0,1,22,172,99,0,2,1,1,0,5,5058,51,2,0,0,0,0,5,0,0
0,0,0,1,2,0,0,0,233,0,0,0,5,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,3,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,109,0,1,3,0,0,0,16,0,1,0,0,1,0,0,0,0,5,16,0,0,0,0,0,0,0,0,1,9,0,15,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,4,0,4,0,0,0,0,0,0,0,3,10,0,2,2,2,28,193,124,0,3,0,4,0,5,5008,58,1,0,0,0,0,4,0,0
1,0,0,0,2,0,0,0,217,0,2,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,5,0,1,0,1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80,0,3,3,0,1,0,18,0,0,0,0,0,0,0,0,0,12,11,1,0,1,0,0,0,0,0,1,9,0,9,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,8,16,0,0,3,3,19,176,112,0,3,1,2,0,3,4398,59,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,285,1,2,0,8,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,5,0,0,1,17,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,81,0,1,10,0,0,0,17,1,0,0,0,0,0,0,0,0,7,11,3,0,1,0,0,0,0,0,0,5,0,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,2,0,0,0,0,0,0,0,3,22,0,0,3,5,35,180,113,1,2,0,2,0,6,4471,79,0,0,0,0,0,5,0,0
1,0,0,0,1,0,0,0,273,0,1,0,6,0,3,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,112,0,3,6,0,3,0,16,0,1,0,0,1,0,0,0,0,11,16,2,1,1,0,1,0,1,0,0,10,0,18,0,0,0,0,4,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,14,0,2,0,2,0,0,0,0,0,0,0,7,9,0,4,3,7,37,170,155,0,5,0,0,0,8,4366,50,1,1,0,0,0,7,0,0
1,0,0,0,1,1,0,0,274,0,2,0,3,0,0,0,0,0,2,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,6,0,0,3,51,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,123,0,1,8,0,1,0,33,1,0,0,1,1,0,1,0,0,5,18,0,0,0,0,0,0,0,0,1,27,1,12,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,3,0,2,0,0,0,0,0,0,0,6,9,0,1,4,10,34,185,170,0,5,0,1,0,5,4204,53,0,0,0,0,0,4,0,0
1,0,0,1,1,0,0,0,249,0,3,0,3,0,0,0,0,0,2,17,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,126,0,6,12,0,2,0,26,0,0,0,0,2,0,0,0,0,7,16,2,0,1,0,1,0,0,0,1,26,0,8,0,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,3,0,3,0,0,0,1,0,0,0,14,12,0,1,1,12,41,184,171,0,2,0,2,0,9,4297,34,0,0,0,0,0,8,0,0
2,0,1,1,0,0,1,0,302,1,1,0,6,0,0,0,0,0,2,19,1,2,0,0,0,2,0,0,1,2,0,1,0,0,0,1,2,6,1,2,0,7,0,0,2,80,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,5,0,0,132,0,6,16,1,3,0,63,0,0,0,1,2,0,0,0,0,10,17,5,2,1,0,0,0,1,0,1,37,0,13,1,0,1,1,8,1,3,0,0,1,0,0,0,0,0,0,1,0,2,3,13,1,7,0,7,0,0,0,0,0,0,0,15,38,0,0,6,15,48,281,198,2,14,0,2,0,6,3966,60,0,0,0,0,0,6,0,0
3,0,0,0,0,0,3,0,232,0,2,0,3,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,2,61,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,135,0,3,14,0,1,0,31,1,0,0,1,1,0,0,1,0,5,5,4,0,1,0,1,0,2,0,0,33,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,2,0,8,0,0,0,0,0,0,1,6,14,0,2,2,8,32,174,169,1,7,1,1,1,6,3910,31,0,0,0,0,0,5,0,0
1,0,0,0,0,0,0,0,240,1,3,0,1,0,0,0,0,1,2,17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,2,0,4,0,0,3,68,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,1,3,0,0,140,0,9,16,0,0,0,24,1,1,0,1,0,0,1,1,0,2,10,5,1,3,0,2,0,0,0,1,20,0,11,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,2,0,0,0,0,0,0,0,6,15,0,0,2,10,46,146,186,1,0,0,6,0,4,3988,24,0,0,0,0,0,12,0,0
0,0,0,0,1,0,2,0,228,2,6,0,3,0,0,0,1,1,1,16,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,3,1,0,4,0,0,3,70,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,3,0,0,123,0,11,13,0,1,0,10,0,0,0,2,0,0,0,0,0,9,23,5,0,0,0,2,0,2,0,1,12,0,16,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,1,0,6,0,0,0,0,0,0,0,9,29,0,0,2,9,47,188,217,1,3,0,4,0,8,4063,22,0,0,0,0,0,6,0,0
0,0,0,1,0,0,1,0,222,0,2,0,2,0,0,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,9,0,0,3,67,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,1,1,0,0,157,0,7,13,0,4,0,16,0,1,0,0,1,0,0,0,0,10,11,5,0,0,0,0,0,0,0,1,12,1,12,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,15,0,2,0,9,0,0,1,0,0,0,0,10,25,0,1,6,8,50,180,185,0,5,1,3,0,12,4223,28,0,0,0,0,0,6,0,0
1,0,0,0,0,0,2,0,229,1,1,0,8,0,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,3,72,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,1,1,2,0,0,117,0,2,5,0,2,0,13,0,1,0,0,1,0,2,0,0,10,14,2,2,1,0,2,0,0,0,0,8,0,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1,4,0,1,0,0,0,0,0,0,0,8,26,0,1,0,8,44,152,161,2,6,1,3,0,4,4479,23,0,0,0,0,0,3,0,0
0,0,0,1,0,0,0,0,208,0,0,0,6,0,0,0,0,0,0,13,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,1,1,0,4,0,0,1,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129,1,7,11,0,2,0,8,0,0,0,0,0,0,0,0,0,10,11,1,0,1,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,17,0,4,0,0,0,1,0,0,0,0,0,7,10,0,0,2,12,43,179,176,1,3,1,4,0,6,4815,39,2,0,0,0,0,3,0,0
0,0,0,0,1,0,0,0,194,0,0,0,2,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,0,8,0,0,2,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82,0,3,5,0,1,0,3,2,1,0,1,0,0,0,0,0,8,8,1,0,2,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,8,0,4,0,1,0,0,0,0,0,0,0,3,7,0,1,0,4,24,161,143,0,6,0,1,0,6,4771,38,0,0,0,0,0,5,0,0
1,0,1,0,0,1,2,0,245,0,2,0,3,0,1,0,0,1,1,13,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,4,0,0,1,41,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,134,0,10,18,0,3,1,10,1,1,0,0,1,0,0,0,0,4,16,5,0,1,0,2,0,0,0,3,5,0,11,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0,4,0,8,0,0,0,0,0,0,0,7,24,0,0,3,9,44,173,217,0,3,0,1,0,9,4445,36,0,0,0,0,0,3,0,0
1,0,0,0,1,0,0,0,223,1,1,0,2,0,0,0,0,0,2,6,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,9,0,0,3,67,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,1,1,0,0,154,0,12,13,0,3,0,2,1,0,0,0,1,0,1,0,0,4,11,4,1,0,0,1,0,0,0,1,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,1,0,3,0,0,0,0,0,0,0,6,24,0,0,7,6,50,148,214,1,1,0,0,0,7,4258,36,0,0,0,0,0,8,0,0
0,0,0,0,1,0,1,0,267,1,4,0,4,0,0,0,0,0,1,18,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,1,2,0,3,0,0,3,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,148,1,5,6,0,3,0,12,0,0,0,0,0,0,0,2,1,3,26,3,0,1,0,1,0,0,1,0,6,0,12,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,1,2,19,0,1,0,3,0,0,0,0,0,0,0,7,29,0,1,2,9,42,170,180,0,3,2,3,0,13,4455,47,0,0,0,0,0,7,0,0
0,0,1,0,0,0,0,0,226,0,2,0,0,0,0,0,0,0,0,9,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,0,0,2,41,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,126,0,5,4,0,0,0,6,0,1,0,3,1,0,1,0,0,4,10,4,0,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,1,0,4,0,0,0,0,0,0,0,5,21,0,0,5,8,37,123,194,0,7,0,4,0,7,4880,79,0,0,0,0,0,6,0,0
0,0,0,1,2,0,0,0,247,2,0,0,1,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8,0,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,118,0,2,11,0,1,0,5,2,0,0,0,1,0,1,1,0,10,19,0,0,1,0,0,0,1,1,0,2,0,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,2,0,2,0,0,0,0,0,0,0,4,20,0,0,0,2,29,163,184,0,3,0,1,0,5,4963,74,1,0,0,0,0,3,0,0
1,0,0,0,3,0,0,0,251,0,1,0,4,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,0,9,0,0,3,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,98,0,4,6,0,1,0,3,0,0,0,0,1,0,0,0,0,9,21,7,0,0,0,2,0,0,0,0,5,1,18,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,5,0,2,0,0,0,0,0,0,0,3,10,0,1,5,7,30,188,176,0,4,2,2,0,7,5112,62,0,0,0,0,0,3,0,0
0,0,0,1,0,0,0,0,234,0,2,0,3,0,0,0,0,0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,4,1,2,0,7,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,137,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,7,22,2,0,0,0,0,0,0,0,2,5,0,22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,3,0,0,0,0,0,0,0,7,11,0,1,1,5,29,169,162,0,4,0,2,0,7,4984,80,0,0,0,0,0,4,0,0
4,0,1,0,0,0,1,0,244,0,2,0,5,0,0,0,0,0,0,20,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,8,0,0,2,53,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,128,0,2,7,0,2,0,9,0,1,0,1,0,0,1,0,0,7,19,4,2,1,0,0,0,0,0,0,5,0,17,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,2,0,1,0,0,0,0,0,1,11,0,2,2,7,35,163,191,1,3,1,5,0,6,5255,72,0,0,0,0,0,2,0,0
0,0,1,1,2,0,2,0,264,0,2,0,2,0,0,0,0,1,0,13,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,0,0,0,6,0,0,2,50,1,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,2,0,0,134,1,3,8,0,0,0,4,1,0,0,0,0,0,0,2,0,6,12,5,0,1,0,0,0,0,0,1,10,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,12,1,2,0,2,0,1,1,0,0,0,0,9,18,0,1,2,4,42,144,221,3,1,1,2,0,3,5223,98,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,219,0,1,0,2,0,0,0,0,0,1,16,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,0,6,0,0,3,35,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,122,0,8,12,0,0,0,5,2,0,0,0,2,0,0,0,0,10,16,2,0,0,0,1,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,6,0,4,0,0,0,0,0,0,0,4,14,0,1,0,3,31,145,184,1,7,0,2,0,7,5270,94,1,1,0,0,0,3,0,0
1,0,0,0,0,0,1,0,212,0,0,0,3,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,1,0,0,7,0,0,1,41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,133,0,1,11,0,1,0,7,2,0,0,0,1,0,0,0,0,5,18,1,0,0,0,0,0,0,0,0,7,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,0,0,0,0,0,0,4,7,0,0,0,6,42,150,192,0,1,0,3,1,9,5498,72,1,0,0,0,0,8,0,0
0,0,0,0,1,0,0,0,222,0,1,0,3,0,1,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,0,0,6,0,1,0,7,3,0,0,0,1,0,0,0,0,3,18,2,0,0,0,0,0,0,0,0,3,0,22,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,2,0,0,0,0,0,0,0,2,13,0,0,3,0,33,145,185,0,4,0,1,0,9,5458,93,1,0,0,0,0,4,0,0
0,0,0,0,1,0,1,0,203,0,1,0,6,0,0,0,0,0,1,12,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,2,1,2,0,7,0,0,1,36,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,104,0,1,4,0,2,0,4,1,1,0,0,0,0,0,0,0,3,16,2,0,1,0,0,0,1,0,0,2,0,13,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,4,0,0,0,0,0,0,0,4,21,0,2,3,5,29,134,158,3,5,0,2,0,5,5554,85,0,0,0,0,0,5,0,0
0,0,0,0,0,0,1,0,199,0,2,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,126,0,4,11,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,1,0,1,0,1,0,0,0,0,8,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,7,18,0,1,1,4,23,127,148,0,3,0,2,0,8,5449,87,0,1,0,0,0,2,0,0
3,0,0,0,1,0,0,0,178,0,2,0,2,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,2,28,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,2,0,0,85,0,4,9,0,1,0,8,0,0,0,0,0,0,0,0,0,7,14,3,0,2,0,1,0,0,0,0,5,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,2,0,0,1,0,0,0,0,5,9,0,0,3,1,29,149,142,0,4,0,4,0,2,5462,90,0,0,0,0,0,2,0,0
2,0,0,0,0,0,0,0,188,0,4,0,5,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,1,7,0,1,0,5,0,0,0,0,0,0,0,0,0,6,11,2,0,0,0,0,0,1,0,1,9,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,2,0,0,0,0,0,0,0,0,0,4,9,0,0,1,3,15,126,107,0,3,0,2,0,9,5466,82,0,0,0,0,0,1,0,0
